Link,Title
https://news.tvbs.com.tw/life/2016772,馬維拉？傅崑萁批沒臉見花連人　交長：馬英九只做蘇花改
https://news.tvbs.com.tw/life/2016268,大規模坍方！　落石砸毀清水隧道「拚4天搶通」
https://news.tvbs.com.tw/life/2016000,蘇花路斷！花蓮農產品轉運啟動鐵路運輸　運費全額補貼
https://news.tvbs.com.tw/compilation/2015975,蘇花安動工還遙遙無期？ 傅崐萁召開記者會 盼完成花蓮人安全回家的心願
https://news.tvbs.com.tw/life/2015752,蘇花崩塌！台鐵加開班次　快輪投入運輸
https://news.tvbs.com.tw/local/2015731,如瀑布滑落！大清水隧道坍方　蘇花雙向中斷
https://news.tvbs.com.tw/life/2015870,蘇花路斷難自駕遊！花蓮福容持「台鐵車票」折500
https://news.tvbs.com.tw/entertainment/2015832,馬修連恩去台東竟遇「蘇花公路隧道坍方」　最近狀況曝光
https://news.tvbs.com.tw/local/2015815,蘇花公路大清水隧道坍方　未來蘇花安擬改用長隧道
https://news.tvbs.com.tw/life/2015740,【今日熱搜】蘇花公路／地震／菸害防制法／Over my dead body／勇士
https://news.tvbs.com.tw/life/2015651,蘇花公路隧道坍方　航港局今明調派3船疏運「先領號碼牌」
https://news.tvbs.com.tw/life/2015625,蘇花路斷開「中橫」緩解！大車到台北恐要8小時　最壞下場曝
https://news.tvbs.com.tw/life/2015585,地震+降雨蘇花公路中斷要修4天！台鐵加開42列區間車
https://news.tvbs.com.tw/life/2015562,恐怖畫面曝！蘇花公路坍方山壁禿光　25m明隧道被壓碎
https://news.tvbs.com.tw/life/2015495,台9線大清水隧道內坍方　蘇花路廊雙向交通中斷
https://news.tvbs.com.tw/life/2005207,元旦連假首日　蘇花改南下清晨湧現車潮
https://news.tvbs.com.tw/compilation/1961958,搭乘大型車應繫妥安全帶
https://news.tvbs.com.tw/life/1951611,影音／蘇花公路驚見土石瀑布　民眾大喊：還好我沒過去
https://news.tvbs.com.tw/local/1948614,宜蘭炸豪雨！蘇花公路坍方「工程車遭埋」　現場封閉搶修
https://news.tvbs.com.tw/local/1928397,蘇花公路巨石崩落！當場砸車「女頭部濺血」4人送醫
https://news.tvbs.com.tw/life/1928050,舊蘇花土石流災區路段搶通　武塔漢本段開放通行
https://news.tvbs.com.tw/life/1927920,暴雨猛烈下不停！　花蓮「這區」晚間急宣布明日停班停課
https://news.tvbs.com.tw/life/1927805,花蓮大豪雨台9丁部分路段封閉　和平村預防性疏散
https://news.tvbs.com.tw/life/1927748,有土石流別走！舊蘇花公路「武塔－漢本」暫封　明日搶通
https://news.tvbs.com.tw/life/1879013,改常態開放！9月1日起大型重機可通行蘇花改
https://news.tvbs.com.tw/local/1878525,騰龍遊覽車蘇花撞山壁釀6死　二審判肇事司機1年半
https://news.tvbs.com.tw/life/1861114,奪回路權！蘇花改最快8月開放大型重機　9月試辦白牌機車
https://news.tvbs.com.tw/life/1820935,蘇花版運轉手之戀？竟是「逆向超車」遇管制　只好倒退嚕
https://news.tvbs.com.tw/life/1818538,重機走蘇花改王國材點頭了　白牌機車擬下階段開放
https://news.tvbs.com.tw/life/1760165,機車族苦盼！王國材首鬆口：蘇花改研議開放大重機、白牌機車
https://news.tvbs.com.tw/life/1749518,趕時間？駕駛蘇花公路　頻跨雙黃線超車
https://news.tvbs.com.tw/local/1744885,怎跑了！蘇花改砂石車翻覆　阻交通3小時
https://news.tvbs.com.tw/local/1733629,蘇花公路酒駕自撞 駕駛移送法辦
https://news.tvbs.com.tw/local/1734544,不滿女友開車太快！牙醫男大生北宜甩頭走　再見時四肢冰冷
https://news.tvbs.com.tw/cars/1725795,蘇花改用路人注意！　花蓮2隧道將開始「區間測速」
https://news.tvbs.com.tw/local/1724902,小心！落石掉路面碎片彈飛　重擊駕駛亡
https://news.tvbs.com.tw/cars/1720896,用路人注意！蘇花改兩隧道區間測速設備26日啟用
https://news.tvbs.com.tw/life/1705110,Omicron害春節人流減！西部國道客運量崩跌近4成
https://news.tvbs.com.tw/local/1703160,騰龍遊覽車6死事故　駕駛患糖尿病「雙腳潰瘍」上路
