	cluster	feature	feature_idx	select_count	select_rate	beta_n	beta_mean	beta_se	beta_mean_minus_se	beta_mean_plus_se
37	1	x276	225	50	1.0	50	0.004419137703912021	3.261954542619283e-05	0.004386518158485828	0.004451757249338214
38	1	x64	58	50	1.0	50	0.004327017408556784	2.8548242234595787e-05	0.004298469166322188	0.00435556565079138
39	1	x431	338	50	1.0	50	0.004158553696175136	2.5674459326751552e-05	0.0041328792368483845	0.004184228155501888
40	1	x91	82	50	1.0	50	0.004158289006827791	2.6898185070910368e-05	0.004131390821756881	0.004185187191898701
41	1	x341	276	50	1.0	50	0.004150170995947487	2.4230812493108275e-05	0.004125940183454378	0.004174401808440595
42	1	x26	23	50	1.0	50	0.003955335011633747	2.655394365756841e-05	0.003928781067976179	0.003981888955291315
43	1	x146	135	50	1.0	50	0.003556375259203274	2.6414034566363252e-05	0.0035299612246369105	0.0035827892937696374
44	1	x247	207	50	1.0	50	0.0035407600565414625	2.4432588035568568e-05	0.003516327468505894	0.003565192644577031
45	1	x477	374	50	1.0	50	0.003339385672840125	2.6848195427856966e-05	0.003312537477412268	0.003366233868267982
46	1	x432	339	50	1.0	50	0.003289909263346651	2.6409951373827023e-05	0.003263499311972824	0.0033163192147204782
47	1	x68	62	50	1.0	50	0.003045817137247396	2.524756009428789e-05	0.003020569577153108	0.0030710646973416836
48	1	x352	285	50	1.0	50	0.002814345922287823	2.5652165659641476e-05	0.0027886937566281816	0.0028399980879474647
49	1	x366	297	50	1.0	50	0.0027861316182157115	2.1549336056110257e-05	0.0027645822821596015	0.0028076809542718216
50	1	x208	184	50	1.0	50	0.002743135852767773	2.6888919845021045e-05	0.002716246932922752	0.002770024772612794
51	1	x484	379	50	1.0	50	0.0027263423384906627	2.6798956629176898e-05	0.0026995433818614856	0.0027531412951198398
52	1	x9	7	50	1.0	50	0.002700401556142153	2.4660614345916293e-05	0.0026757409417962367	0.0027250621704880693
53	1	x350	283	50	1.0	50	0.0025132283196703524	2.4934063274340776e-05	0.0024882942563960115	0.0025381623829446934
54	1	x412	321	50	1.0	50	0.002299574175723957	2.6358415996473634e-05	0.0022732157597274835	0.0023259325917204306
55	1	x491	386	50	1.0	50	0.0022306649457879157	2.3762603474510872e-05	0.002206902342313405	0.0022544275492624266
56	1	x52	47	50	1.0	50	0.001955976849394473	2.500903199765558e-05	0.0019309678173968176	0.0019809858813921288
57	1	x353	286	50	1.0	50	0.0018929615123270355	2.25433326936602e-05	0.0018704181796333752	0.0019155048450206957
58	1	x134	124	50	1.0	50	0.0018230717624919924	1.9421788512497032e-05	0.0018036499739794954	0.0018424935510044894
59	1	x7	5	50	1.0	50	0.0015611512290025623	2.2841605332738786e-05	0.0015383096236698235	0.0015839928343353011
60	1	x302	247	50	1.0	50	0.0011991517345093048	2.703012842918547e-05	0.0011721216060801194	0.0012261818629384902
61	1	x363	295	50	1.0	50	0.0010139309641468508	2.2399122974742375e-05	0.0009915318411721085	0.0010363300871215932
62	1	x280	228	50	1.0	50	-0.0011927283012249045	2.163277474828515e-05	-0.0012143610759731897	-0.0011710955264766193
63	1	x143	132	50	1.0	50	-0.0013054605870771114	2.1389901351785393e-05	-0.0013268504884288968	-0.001284070685725326
64	1	x16	13	50	1.0	50	-0.0017386378954524343	2.449959730284493e-05	-0.0017631374927552792	-0.0017141382981495895
65	1	x441	348	50	1.0	50	-0.0019503039823733866	2.5583460456143773e-05	-0.0019758874428295304	-0.001924720521917243
66	1	x71	64	50	1.0	50	-0.0020343758153535353	2.354254841988779e-05	-0.002057918363773423	-0.0020108332669336476
67	1	x66	60	50	1.0	50	-0.00237667745275459	2.4085625387055775e-05	-0.0024007630781416457	-0.0023525918273675345
68	1	x554	422	50	1.0	50	-0.0024544958221426184	2.194480074829944e-05	-0.002476440622890918	-0.002432551021394319
69	1	x354	287	50	1.0	50	-0.0025502066640288768	2.2584179291140212e-05	-0.002572790843320017	-0.0025276224847377367
70	1	x556	424	50	1.0	50	-0.002645960094076466	2.65970766779666e-05	-0.0026725571707544326	-0.0026193630173984993
71	1	x418	326	50	1.0	50	-0.0027608723194867575	2.7482516949707998e-05	-0.0027883548364364655	-0.0027333898025370495
72	1	x369	300	50	1.0	50	-0.003167731104130877	2.6085850002265976e-05	-0.003193816954133143	-0.003141645254128611
73	1	x458	362	50	1.0	50	-0.003227514455965108	2.316715399327005e-05	-0.003250681609958378	-0.003204347301971838
74	1	x118	108	50	1.0	50	-0.0032902177062451195	2.6632121419288037e-05	-0.0033168498276644077	-0.0032635855848258313
75	1	x500	393	50	1.0	50	-0.003458047565587496	2.7666910407792223e-05	-0.003485714475995288	-0.0034303806551797037
76	1	x96	87	50	1.0	50	-0.0036706996006482216	2.7562159900717705e-05	-0.0036982617605489394	-0.003643137440747504
77	1	x80	72	50	1.0	50	-0.003966161170273697	2.777095961789257e-05	-0.00399393212989159	-0.003938390210655804
78	1	x90	81	50	1.0	50	-0.004079969658196154	2.8573449886465516e-05	-0.004108543108082619	-0.004051396208309689
79	1	x216	191	50	1.0	50	-0.0042237326865654885	3.192061610893192e-05	-0.00425565330267442	-0.004191812070456557
80	1	x85	77	50	1.0	50	-0.004517084455637509	2.888580958550588e-05	-0.004545970265223014	-0.004488198646052003
81	1	x149	138	50	1.0	50	-0.004576522176095079	2.667605374473123e-05	-0.0046031982298398106	-0.0045498461223503475
82	1	x56	50	50	1.0	50	-0.004827162050131508	2.803291407476397e-05	-0.004855194964206271	-0.004799129136056744
83	1	x110	100	50	1.0	50	-0.004878149040001374	2.716823888604778e-05	-0.004905317278887421	-0.004850980801115326
84	1	x494	388	50	1.0	50	-0.005133878890764109	3.1780095382244696e-05	-0.005165658986146354	-0.005102098795381864
85	1	x564	432	50	1.0	50	-0.005588946332813291	3.539015859860228e-05	-0.005624336491411893	-0.005553556174214689
86	1	x145	134	50	1.0	50	-0.005892531395146715	3.376500429000899e-05	-0.005926296399436724	-0.005858766390856706
87	1	x419	327	50	1.0	50	-0.0061324202890609926	3.495632436527441e-05	-0.006167376613426267	-0.006097463964695718
88	1	x355	288	50	1.0	50	-0.006957131383539503	3.602452244518074e-05	-0.006993155905984684	-0.006921106861094322
89	1	x557	425	50	1.0	50	-0.007369902638340042	4.2605861716884625e-05	-0.007412508500056926	-0.007327296776623157
90	1	x550	418	50	1.0	50	-0.008009540929818447	3.9904188609435e-05	-0.008049445118427883	-0.007969636741209011
91	1	x93	84	50	1.0	50	-0.008203110900559238	4.2693584602261734e-05	-0.0082458044851615	-0.008160417315956976
92	1	x102	92	50	1.0	50	-0.010904294208408603	4.9334795816075994e-05	-0.010953629004224679	-0.010854959412592527
93	1	x551	419	50	1.0	50	-0.011011072497510163	4.880207508892333e-05	-0.011059874572599087	-0.01096227042242124
94	1	x15	12	50	1.0	50	-0.012575911957785261	5.411293925662093e-05	-0.012630024897041882	-0.01252179901852864
95	1	x112	102	50	1.0	50	-0.014602126835287013	4.999427843966446e-05	-0.014652121113726678	-0.014552132556847348
96	1	x545	413	50	1.0	50	-0.015438529928722657	6.600529909456105e-05	-0.015504535227817218	-0.015372524629628096
97	1	x36	33	50	1.0	50	-0.02002638782349999	9.375136682278668e-05	-0.020120139190322777	-0.019932636456677203
98	1	x103	93	50	1.0	50	-0.022647722223917824	9.435637517602358e-05	-0.022742078599093846	-0.0225533658487418
99	1	x28	25	50	1.0	50	-0.026565605787722584	0.00011698423715746035	-0.026682590024880045	-0.026448621550565123
100	1	x40	37	50	1.0	50	-0.026643487334822545	0.00012395372729642631	-0.026767441062118973	-0.026519533607526118
101	1	x287	234	50	1.0	50	-0.02746929948448396	0.000124624273743182	-0.02759392375822714	-0.027344675210740778
102	1	x117	107	50	1.0	50	-0.039889236134178316	0.00016468808354960603	-0.040053924217727924	-0.03972454805062871
103	1	x590	458	50	1.0	50	-0.045704727778424006	0.00020193663836419085	-0.045906664416788194	-0.04550279114005982
104	1	x420	328	50	1.0	50	-0.04972617261976832	0.0002149117022810572	-0.04994108432204938	-0.04951126091748726
105	1	x164	150	47	0.94	47	0.0009290736466729636	2.28999912292009e-05	0.0009061736554437628	0.0009519736379021645
106	1	x99	89	46	0.92	46	-0.000871184939720835	1.8106243009505296e-05	-0.0008892911827303403	-0.0008530786967113297
107	1	x578	446	10	0.2	10	-0.0006742083427017405	1.7438107984386828e-05	-0.0006916464506861273	-0.0006567702347173537
