	cluster	feature	feature_idx	select_count	select_rate	beta_n	beta_mean	beta_se	beta_mean_minus_se	beta_mean_plus_se
106	1	x84	76	50	1.0	50	-0.0050187451673214326	1.592802010668805e-05	-0.005034673187428121	-0.005002817147214744
107	1	x345	279	50	1.0	50	-0.005172228003891982	1.435613265374181e-05	-0.005186584136545724	-0.005157871871238241
108	1	x576	444	50	1.0	50	-0.006801355266300545	1.89657174947711e-05	-0.006820320983795316	-0.006782389548805774
109	1	x276	225	50	1.0	50	-0.007462366961008816	1.656093623837788e-05	-0.007478927897247194	-0.0074458060247704376
110	1	x391	311	50	1.0	50	-0.007505649860167504	1.9587474501911274e-05	-0.007525237334669415	-0.007486062385665592
111	1	x54	48	50	1.0	50	-0.008053735584318654	1.558418971815359e-05	-0.008069319774036807	-0.0080381513946005
112	1	x41	38	50	1.0	50	-0.00867800682572478	1.829650347093725e-05	-0.008696303329195718	-0.008659710322253843
113	1	x449	356	50	1.0	50	-0.009515400385869635	1.7878513349819238e-05	-0.009533278899219455	-0.009497521872519815
114	1	x1	0	50	1.0	50	-0.009586960358712314	1.7473242572663328e-05	-0.009604433601284977	-0.00956948711613965
115	1	x579	447	50	1.0	50	-0.010024493699501386	1.8012089760437018e-05	-0.010042505789261823	-0.01000648160974095
116	1	x318	260	50	1.0	50	-0.010351041565899298	1.7910147169284734e-05	-0.010368951713068583	-0.010333131418730013
117	1	x280	228	50	1.0	50	-0.012115719559174	1.7701785047209625e-05	-0.012133421344221209	-0.01209801777412679
118	1	x141	131	50	1.0	50	-0.01360991826074732	1.842616720694463e-05	-0.013628344427954265	-0.013591492093540375
119	1	x96	87	50	1.0	50	-0.015708144771148114	1.6511506424993603e-05	-0.015724656277573107	-0.015691633264723122
120	1	x91	82	50	1.0	50	-0.021579658127291235	1.4727525850282563e-05	-0.021594385653141517	-0.021564930601440952
121	1	x390	310	50	1.0	50	-0.027993888074875368	1.645387062418913e-05	-0.028010341945499558	-0.027977434204251177
122	1	x7	5	50	1.0	50	-0.07523690808896107	2.154886567517988e-05	-0.07525845695463625	-0.07521535922328589
123	1	x492	387	42	0.84	42	0.000703177368986832	1.7270902073813487e-05	0.0006859064669130186	0.0007204482710606454
