	feature	feature_idx	coef	abs_coef	t	p	r2_model	df_resid	rng_seed	n_block	round_id	threshold	q_used	rank_p	cluster	x0_indices	p_oof_center	p_final_center
630	x353	286	-0.0006503115273539333	0.0006503115273539333	-2.2791519036501273	0.022658299351736216	0.6742146537929414	799540	101042	800000	1	0.01	459	84	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
631	x251	211	-0.0006369573552595401	0.0006369573552595401	-2.231709999365027	0.025634411940322663	0.6742146537929414	799540	101042	800000	1	0.01	459	85	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
632	x577	445	-0.0005649868647314409	0.0005649868647314409	-1.979689705242885	0.04773874843118116	0.6742146537929414	799540	101042	800000	1	0.01	459	86	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
633	x511	395	-0.0005571239226817052	0.0005571239226817052	-1.9506369413539604	0.05110059838135945	0.6742146537929414	799540	101042	800000	1	0.01	459	87	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
634	x183	167	0.0005472636871932313	0.0005472636871932313	1.9179890555716728	0.05511275469402794	0.6742146537929414	799540	101042	800000	1	0.01	459	88	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
635	x496	390	-0.0005254036902659354	0.0005254036902659354	-1.839941616854366	0.06577717966581052	0.6742146537929414	799540	101042	800000	1	0.01	459	89	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
636	x218	193	0.0005204669720777307	0.0005204669720777307	1.8239712761946243	0.06815678792605942	0.6742146537929414	799540	101042	800000	1	0.01	459	90	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
637	x16	13	0.0005155670543385378	0.0005155670543385378	1.807169162569484	0.07073628322705863	0.6742146537929414	799540	101042	800000	1	0.01	459	91	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
638	x275	224	0.0005103642595903289	0.0005103642595903289	1.788765601865934	0.07365295130714297	0.6742146537929414	799540	101042	800000	1	0.01	459	92	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
639	x61	55	0.0005061985741614857	0.0005061985741614857	1.775661637604495	0.07578908429637894	0.6742146537929414	799540	101042	800000	1	0.01	459	93	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
640	x546	414	0.0005050140028848692	0.0005050140028848692	1.7689742112112166	0.07689855952676061	0.6742146537929414	799540	101042	800000	1	0.01	459	94	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
641	x461	364	-0.0004964186852987764	0.0004964186852987764	-1.7390530173778975	0.08202582258932871	0.6742146537929414	799540	101042	800000	1	0.01	459	95	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
642	x165	151	-0.0004911926987340644	0.0004911926987340644	-1.7211499835477437	0.08522399801767476	0.6742146537929414	799540	101042	800000	1	0.01	459	96	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
643	x417	325	0.00048718433727842946	0.00048718433727842946	1.7081438377313367	0.08761004462994298	0.6742146537929414	799540	101042	800000	1	0.01	459	97	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
644	x589	457	0.0004850922832496396	0.0004850922832496396	1.7015477985395098	0.08884055907413792	0.6742146537929414	799540	101042	800000	1	0.01	459	98	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
645	x320	262	0.00048170008810658713	0.00048170008810658713	1.6876613524760429	0.09147664465680938	0.6742146537929414	799540	101042	800000	1	0.01	459	99	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
646	x408	317	-0.0004792289322378838	0.0004792289322378838	-1.6800155744589318	0.09295467619735372	0.6742146537929414	799540	101042	800000	1	0.01	459	100	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
647	x106	96	-0.00047679796241926586	0.00047679796241926586	-1.671207352681792	0.09468111980947044	0.6742146537929414	799540	101042	800000	1	0.01	459	101	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
648	x312	257	0.0004746324196838895	0.0004746324196838895	1.6635707252225949	0.0961986381177529	0.6742146537929414	799540	101042	800000	1	0.01	459	102	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
649	x229	202	-0.00047102129915379523	0.00047102129915379523	-1.6510139216660107	0.09873612496900727	0.6742146537929414	799540	101042	800000	1	0.01	459	103	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
650	x341	276	-0.0004681132540331306	0.0004681132540331306	-1.6408232638211309	0.100834500998843	0.6742146537929414	799540	101042	800000	1	0.01	459	104	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
651	x226	200	0.000464346806046065	0.000464346806046065	1.627433962180664	0.10364535741853059	0.6742146537929414	799540	101042	800000	1	0.01	459	105	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
652	x568	436	-0.0004586482471131006	0.0004586482471131006	-1.6078746490411806	0.10786302990782222	0.6742146537929414	799540	101042	800000	1	0.01	459	106	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
653	x173	159	0.00045834330829058886	0.00045834330829058886	1.6064786645036386	0.10816917395636416	0.6742146537929414	799540	101042	800000	1	0.01	459	107	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
654	x196	173	0.00045294240608757537	0.00045294240608757537	1.587248751749194	0.11245671260096755	0.6742146537929414	799540	101042	800000	1	0.01	459	108	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
655	x527	406	-0.000451485972613132	0.000451485972613132	-1.581709637912211	0.11371626703912711	0.6742146537929414	799540	101042	800000	1	0.01	459	109	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
656	x288	235	-0.0004436778998845089	0.0004436778998845089	-1.5542717351024982	0.12012000843899942	0.6742146537929414	799540	101042	800000	1	0.01	459	110	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
657	x36	33	0.00043782342326279455	0.00043782342326279455	1.5331797613618132	0.1252319651063085	0.6742146537929414	799540	101042	800000	1	0.01	459	111	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
658	x224	198	0.0004235563824682481	0.0004235563824682481	1.4842611139273825	0.13774005645266466	0.6742146537929414	799540	101042	800000	1	0.01	459	112	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
659	x4	3	0.00041237393327660124	0.00041237393327660124	1.4451484472017653	0.14841658517748532	0.6742146537929414	799540	101042	800000	1	0.01	459	113	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
660	x360	292	-0.00041173205352618484	0.00041173205352618484	-1.4434003230866512	0.14890812494015465	0.6742146537929414	799540	101042	800000	1	0.01	459	114	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
661	x356	289	-0.00040413081952172717	0.00040413081952172717	-1.4173065493222876	0.15639371084245743	0.6742146537929414	799540	101042	800000	1	0.01	459	115	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
662	x144	133	0.0004043986169669592	0.0004043986169669592	1.417080415293307	0.1564598074571791	0.6742146537929414	799540	101042	800000	1	0.01	459	116	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
663	x427	334	0.00040417059749826395	0.00040417059749826395	1.416595662151065	0.15660156712045037	0.6742146537929414	799540	101042	800000	1	0.01	459	117	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
664	x439	346	0.0004023373413687386	0.0004023373413687386	1.4112810645081766	0.1581621446581777	0.6742146537929414	799540	101042	800000	1	0.01	459	118	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
665	x197	174	-0.0004006536387546388	0.0004006536387546388	-1.4042390889878709	0.16024805396721997	0.6742146537929414	799540	101042	800000	1	0.01	459	119	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
666	x124	114	0.00039092909041711806	0.00039092909041711806	1.3694712088633585	0.17085241319654326	0.6742146537929414	799540	101042	800000	1	0.01	459	120	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
667	x12	10	0.00038989381126860106	0.00038989381126860106	1.3670517712709458	0.17160946305331223	0.6742146537929414	799540	101042	800000	1	0.01	459	121	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
668	x520	400	-0.000389919866903619	0.000389919866903619	-1.3668430124381479	0.1716749018529406	0.6742146537929414	799540	101042	800000	1	0.01	459	122	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
669	x367	298	-0.0003879830013409931	0.0003879830013409931	-1.3592014727384791	0.17408313811129883	0.6742146537929414	799540	101042	800000	1	0.01	459	123	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
670	x425	332	-0.0003873303002209843	0.0003873303002209843	-1.356905584608906	0.1748115952356144	0.6742146537929414	799540	101042	800000	1	0.01	459	124	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
671	x544	412	-0.00038540846083644795	0.00038540846083644795	-1.3511923059376871	0.17663422094092734	0.6742146537929414	799540	101042	800000	1	0.01	459	125	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
672	x424	331	0.0003848156751347354	0.0003848156751347354	1.3483901887291094	0.17753329989307293	0.6742146537929414	799540	101042	800000	1	0.01	459	126	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
673	x64	58	0.0003839339666269308	0.0003839339666269308	1.346094733849386	0.17827234842515843	0.6742146537929414	799540	101042	800000	1	0.01	459	127	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
674	x99	89	-0.0003837590628074003	0.0003837590628074003	-1.3457118292884993	0.17839585151577791	0.6742146537929414	799540	101042	800000	1	0.01	459	128	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
675	x489	384	-0.00037890673626869004	0.00037890673626869004	-1.3289231681848057	0.18387369858648214	0.6742146537929414	799540	101042	800000	1	0.01	459	129	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
676	x119	109	-0.0003790260329885534	0.0003790260329885534	-1.3288555705197462	0.18389600352627927	0.6742146537929414	799540	101042	800000	1	0.01	459	130	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
677	x274	223	-0.0003723543657294784	0.0003723543657294784	-1.3059791255410802	0.19156003213494835	0.6742146537929414	799540	101042	800000	1	0.01	459	131	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
678	x283	231	0.00037248667869387654	0.00037248667869387654	1.3055424367958106	0.19170858238157415	0.6742146537929414	799540	101042	800000	1	0.01	459	132	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
679	x548	416	-0.00037030154787206197	0.00037030154787206197	-1.2973283760911785	0.19451859920433648	0.6742146537929414	799540	101042	800000	1	0.01	459	133	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
680	x95	86	-0.00036749606986747994	0.00036749606986747994	-1.2885497391741818	0.19755503916452666	0.6742146537929414	799540	101042	800000	1	0.01	459	134	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
681	x473	370	0.0003672008098239356	0.0003672008098239356	1.2872304921376239	0.19801433483107567	0.6742146537929414	799540	101042	800000	1	0.01	459	135	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
682	x219	194	0.0003660297027832721	0.0003660297027832721	1.2840537926370392	0.19912350632589276	0.6742146537929414	799540	101042	800000	1	0.01	459	136	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
683	x562	430	-0.0003658461289095026	0.0003658461289095026	-1.2827369429003748	0.19958462432091706	0.6742146537929414	799540	101042	800000	1	0.01	459	137	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
684	x205	182	0.00036589821602906717	0.00036589821602906717	1.2820195959761904	0.19983614387378434	0.6742146537929414	799540	101042	800000	1	0.01	459	138	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
685	x386	306	0.00036429745190006264	0.00036429745190006264	1.2769915647075039	0.20160559617547336	0.6742146537929414	799540	101042	800000	1	0.01	459	139	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
686	x570	438	-0.0003635064614251285	0.0003635064614251285	-1.2741803883937537	0.20259986423849058	0.6742146537929414	799540	101042	800000	1	0.01	459	140	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
687	x66	60	0.0003593223053588507	0.0003593223053588507	1.2589894675593933	0.2080345037539225	0.6742146537929414	799540	101042	800000	1	0.01	459	141	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
688	x37	34	0.00035276235899345726	0.00035276235899345726	1.2362003268836288	0.21638447239236144	0.6742146537929414	799540	101042	800000	1	0.01	459	142	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
689	x346	280	0.0003516206328159909	0.0003516206328159909	1.2329851606541242	0.2175816631451572	0.6742146537929414	799540	101042	800000	1	0.01	459	143	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
690	x368	299	-0.00034936242503200724	0.00034936242503200724	-1.223843820679022	0.22101151056141932	0.6742146537929414	799540	101042	800000	1	0.01	459	144	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
691	x48	44	-0.00034722642865016957	0.00034722642865016957	-1.2180039855698823	0.22322281761481447	0.6742146537929414	799540	101042	800000	1	0.01	459	145	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
692	x206	183	0.00034429328862326425	0.00034429328862326425	1.2065122200117213	0.2276204071650447	0.6742146537929414	799540	101042	800000	1	0.01	459	146	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
693	x325	266	-0.00034205739129398245	0.00034205739129398245	-1.2000877475891485	0.2301056191053079	0.6742146537929414	799540	101042	800000	1	0.01	459	147	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
694	x392	312	0.00033854666159776025	0.00033854666159776025	1.185726086131876	0.23573084167105854	0.6742146537929414	799540	101042	800000	1	0.01	459	148	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
695	x269	218	0.0003375258958222714	0.0003375258958222714	1.182471870717792	0.23701887211113562	0.6742146537929414	799540	101042	800000	1	0.01	459	149	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
696	x22	19	0.0003367791134249505	0.0003367791134249505	1.1809536129685436	0.23762150267532098	0.6742146537929414	799540	101042	800000	1	0.01	459	150	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
697	x240	204	0.0003349940736370674	0.0003349940736370674	1.1744251130911743	0.24022514101222822	0.6742146537929414	799540	101042	800000	1	0.01	459	151	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
698	x282	230	-0.0003346332978080642	0.0003346332978080642	-1.173038218710516	0.24078082921635752	0.6742146537929414	799540	101042	800000	1	0.01	459	152	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
699	x420	328	-0.0003311414439688587	0.0003311414439688587	-1.1604969229300368	0.24584689233295723	0.6742146537929414	799540	101042	800000	1	0.01	459	153	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
700	x555	423	0.0003287398072501775	0.0003287398072501775	1.1522052750008687	0.2492370750740985	0.6742146537929414	799540	101042	800000	1	0.01	459	154	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
701	x102	92	-0.00032397822078281894	0.00032397822078281894	-1.135718329066994	0.25607480748215256	0.6742146537929414	799540	101042	800000	1	0.01	459	155	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
702	x495	389	-0.000322064904845978	0.000322064904845978	-1.128852054669073	0.25896058792864673	0.6742146537929414	799540	101042	800000	1	0.01	459	156	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
703	x225	199	0.00032220651282673926	0.00032220651282673926	1.1287760207580966	0.258992669344514	0.6742146537929414	799540	101042	800000	1	0.01	459	157	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
704	x565	433	0.00032136860057688444	0.00032136860057688444	1.1265472333171107	0.2599342977256364	0.6742146537929414	799540	101042	800000	1	0.01	459	158	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
705	x60	54	-0.00032099072451916694	0.00032099072451916694	-1.1259649702811765	0.26018068484187784	0.6742146537929414	799540	101042	800000	1	0.01	459	159	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
706	x362	294	-0.0003211960552557366	0.0003211960552557366	-1.1255927152272678	0.2603382908489474	0.6742146537929414	799540	101042	800000	1	0.01	459	160	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
707	x253	213	0.0003207697524353053	0.0003207697524353053	1.1241287622919744	0.2609587425562148	0.6742146537929414	799540	101042	800000	1	0.01	459	161	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
708	x83	75	-0.0003156762908764268	0.0003156762908764268	-1.1057468370284729	0.2688364440551073	0.6742146537929414	799540	101042	800000	1	0.01	459	162	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
709	x586	454	-0.0003154558369642795	0.0003154558369642795	-1.105617048398025	0.26889264024538784	0.6742146537929414	799540	101042	800000	1	0.01	459	163	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
710	x429	336	0.00031546297022718323	0.00031546297022718323	1.1046115421684755	0.2693282799989325	0.6742146537929414	799540	101042	800000	1	0.01	459	164	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
711	x512	396	-0.00031266200059183415	0.00031266200059183415	-1.095181241222215	0.27343757214590886	0.6742146537929414	799540	101042	800000	1	0.01	459	165	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
712	x157	145	-0.0003117206040884396	0.0003117206040884396	-1.093148562869412	0.2743289061661974	0.6742146537929414	799540	101042	800000	1	0.01	459	166	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
713	x388	308	-0.00030997979946984703	0.00030997979946984703	-1.0870760916086937	0.27700351069217743	0.6742146537929414	799540	101042	800000	1	0.01	459	167	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
714	x97	88	0.00031027051779035743	0.00031027051779035743	1.0870491006817629	0.2770154383066805	0.6742146537929414	799540	101042	800000	1	0.01	459	168	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
715	x220	195	0.0003044364370355825	0.0003044364370355825	1.0673032285220423	0.2858352529503722	0.6742146537929414	799540	101042	800000	1	0.01	459	169	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
716	x366	297	-0.00030440695602669744	0.00030440695602669744	-1.0665014359889344	0.28619735193979756	0.6742146537929414	799540	101042	800000	1	0.01	459	170	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
717	x249	209	-0.00030331553094977847	0.00030331553094977847	-1.0630214864987608	0.2877725285347121	0.6742146537929414	799540	101042	800000	1	0.01	459	171	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
718	x470	367	0.0003012918781594382	0.0003012918781594382	1.0560933866962896	0.2909258706145333	0.6742146537929414	799540	101042	800000	1	0.01	459	172	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
719	x156	144	-0.000297991352065381	0.000297991352065381	-1.0449368333393334	0.29605248067908274	0.6742146537929414	799540	101042	800000	1	0.01	459	173	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
720	x500	393	0.0002972355130767283	0.0002972355130767283	1.0429591703828824	0.2969675185243744	0.6742146537929414	799540	101042	800000	1	0.01	459	174	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
721	x297	242	-0.00029464853424113104	0.00029464853424113104	-1.0329523836840049	0.3016264949914528	0.6742146537929414	799540	101042	800000	1	0.01	459	175	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
722	x296	241	-0.0002925594315963229	0.0002925594315963229	-1.0256078633462755	0.30507676976787645	0.6742146537929414	799540	101042	800000	1	0.01	459	176	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
723	x153	141	-0.0002913106177721815	0.0002913106177721815	-1.0216103382407926	0.3069656717622816	0.6742146537929414	799540	101042	800000	1	0.01	459	177	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
724	x140	130	0.0002859419767092346	0.0002859419767092346	1.0019898210806597	0.3163488122600688	0.6742146537929414	799540	101042	800000	1	0.01	459	178	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
725	x460	363	0.0002845533244546092	0.0002845533244546092	0.9976292505930827	0.31845947366895694	0.6742146537929414	799540	101042	800000	1	0.01	459	179	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
726	x389	309	-0.0002819196322374965	0.0002819196322374965	-0.9884309016922083	0.3229419587923651	0.6742146537929414	799540	101042	800000	1	0.01	459	180	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
727	x110	100	0.00028124041584171613	0.00028124041584171613	0.9854196225760673	0.32441829313495185	0.6742146537929414	799540	101042	800000	1	0.01	459	181	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
728	x580	448	0.00028041608887430903	0.00028041608887430903	0.9823845745697775	0.325910720028018	0.6742146537929414	799540	101042	800000	1	0.01	459	182	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
729	x385	305	0.0002802538471743629	0.0002802538471743629	0.9813882498695744	0.32640161527871925	0.6742146537929414	799540	101042	800000	1	0.01	459	183	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
730	x566	434	0.00027926801336774674	0.00027926801336774674	0.9786723452574263	0.32774219668698956	0.6742146537929414	799540	101042	800000	1	0.01	459	184	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
731	x35	32	-0.0002788238833988177	0.0002788238833988177	-0.9768495163544425	0.3286439533540605	0.6742146537929414	799540	101042	800000	1	0.01	459	185	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
732	x281	229	-0.0002780838356091329	0.0002780838356091329	-0.9747475117794095	0.32968581389118967	0.6742146537929414	799540	101042	800000	1	0.01	459	186	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
733	x437	344	-0.00027707550964657744	0.00027707550964657744	-0.9705565994272299	0.3317694206864136	0.6742146537929414	799540	101042	800000	1	0.01	459	187	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
734	x129	119	-0.0002761343747850648	0.0002761343747850648	-0.9669769062195694	0.33355587098977324	0.6742146537929414	799540	101042	800000	1	0.01	459	188	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
735	x146	135	0.0002745768600735524	0.0002745768600735524	0.9628825031989717	0.33560678229189755	0.6742146537929414	799540	101042	800000	1	0.01	459	189	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
736	x96	87	-0.0002736017382598386	0.0002736017382598386	-0.9573682870705741	0.33838168877216823	0.6742146537929414	799540	101042	800000	1	0.01	459	190	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
737	x434	341	0.00026975772733934606	0.00026975772733934606	0.9452835488197013	0.34451442060679616	0.6742146537929414	799540	101042	800000	1	0.01	459	191	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
738	x78	70	0.0002685355648040548	0.0002685355648040548	0.941134059455594	0.34663644769263857	0.6742146537929414	799540	101042	800000	1	0.01	459	192	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
739	x543	411	0.0002675319197498854	0.0002675319197498854	0.93824799195522	0.3481172635972336	0.6742146537929414	799540	101042	800000	1	0.01	459	193	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
740	x10	8	-0.0002615910274734297	0.0002615910274734297	-0.9168713755162559	0.35921032174692147	0.6742146537929414	799540	101042	800000	1	0.01	459	194	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
741	x71	64	0.0002608705526275378	0.0002608705526275378	0.9150362000936404	0.3601729022390828	0.6742146537929414	799540	101042	800000	1	0.01	459	195	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
742	x228	201	0.00026057935431274834	0.00026057935431274834	0.9134518250669131	0.3610052349548417	0.6742146537929414	799540	101042	800000	1	0.01	459	196	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
743	x133	123	0.0002599189342239181	0.0002599189342239181	0.91147721506092	0.36204426036368054	0.6742146537929414	799540	101042	800000	1	0.01	459	197	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
744	x94	85	0.00025906833759198285	0.00025906833759198285	0.9078653906971867	0.3639496185333959	0.6742146537929414	799540	101042	800000	1	0.01	459	198	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
745	x384	304	0.00025842421244375534	0.00025842421244375534	0.9061366489231493	0.3648638023919831	0.6742146537929414	799540	101042	800000	1	0.01	459	199	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
746	x355	288	0.0002582733391919203	0.0002582733391919203	0.9054521006941839	0.365226197619427	0.6742146537929414	799540	101042	800000	1	0.01	459	200	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
747	x246	206	-0.0002573888675767423	0.0002573888675767423	-0.9021044522039006	0.3670016557948569	0.6742146537929414	799540	101042	800000	1	0.01	459	201	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
748	x286	233	-0.00025658686721785227	0.00025658686721785227	-0.8996263703094877	0.3683193897642414	0.6742146537929414	799540	101042	800000	1	0.01	459	202	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
749	x444	351	0.000253080341157196	0.000253080341157196	0.887166214758803	0.3749896859095798	0.6742146537929414	799540	101042	800000	1	0.01	459	203	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
750	x47	43	-0.0002532190959020227	0.0002532190959020227	-0.8871102704384486	0.3750198019466272	0.6742146537929414	799540	101042	800000	1	0.01	459	204	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
751	x148	137	-0.0002514377594203729	0.0002514377594203729	-0.881356224018295	0.3781253085232733	0.6742146537929414	799540	101042	800000	1	0.01	459	205	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
752	x319	261	-0.0002502958437105194	0.0002502958437105194	-0.8768870079155267	0.38054827708302574	0.6742146537929414	799540	101042	800000	1	0.01	459	206	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
753	x471	368	-0.00024763766066206844	0.00024763766066206844	-0.8672320183334737	0.38581515651637466	0.6742146537929414	799540	101042	800000	1	0.01	459	207	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
754	x128	118	-0.00024692852479315744	0.00024692852479315744	-0.8649160893370937	0.3870851055309803	0.6742146537929414	799540	101042	800000	1	0.01	459	208	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
755	x204	181	-0.00024613350512013875	0.00024613350512013875	-0.8622567491405935	0.3885465060874347	0.6742146537929414	799540	101042	800000	1	0.01	459	209	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
