	cluster	feature	feature_idx	select_count	select_rate	beta_n	beta_mean	beta_se	beta_mean_minus_se	beta_mean_plus_se
35	0	x220	195	50	1.0	50	0.003032783512402164	1.239779219947183e-05	0.003020385720202692	0.0030451813046016357
36	0	x492	387	50	1.0	50	0.0027597880459225583	1.1306508301483206e-05	0.002748481537621075	0.0027710945542240416
37	0	x8	6	50	1.0	50	0.0027105683809120398	9.260676841383743e-06	0.002701307704070656	0.0027198290577534236
38	0	x160	146	50	1.0	50	0.0024087240259685113	1.2094081854110519e-05	0.0023966299441144008	0.002420818107822622
39	0	x17	14	50	1.0	50	0.002401297169521151	1.0438429222700316e-05	0.002390858740298451	0.0024117355987438513
40	0	x278	226	50	1.0	50	0.0019324506151678373	9.39569151252845e-06	0.001923054923655309	0.0019418463066803657
41	0	x46	42	50	1.0	50	0.001905234388983381	1.004733040667754e-05	0.0018951870585767036	0.0019152817193900586
42	0	x475	372	50	1.0	50	0.00185801116872671	9.989716799789673e-06	0.0018480214519269204	0.0018680008855264997
43	0	x11	9	50	1.0	50	0.0018058136010013603	1.1395811441964462e-05	0.001794417789559396	0.0018172094124433247
44	0	x29	26	50	1.0	50	0.001690204168801431	1.606596030295896e-05	0.001674138208498472	0.00170627012910439
45	0	x437	344	50	1.0	50	0.0016533927879175238	9.570756036841447e-06	0.0016438220318806824	0.0016629635439543652
46	0	x339	274	50	1.0	50	0.0016142834641477153	1.128654961001179e-05	0.0016029969145377036	0.001625570013757727
47	0	x268	217	50	1.0	50	0.0015704572800285446	1.1473697059895831e-05	0.0015589835829686487	0.0015819309770884404
48	0	x134	124	50	1.0	50	0.0014104953368581777	1.0628894016242475e-05	0.0013998664428419353	0.0014211242308744202
49	0	x169	155	50	1.0	50	0.0011287101673056329	9.736472983099772e-06	0.0011189736943225332	0.0011384466402887326
50	0	x469	366	50	1.0	50	0.0010470566608488127	9.26857155738508e-06	0.0010377880892914275	0.001056325232406198
51	0	x435	342	50	1.0	50	0.0009999601926363433	1.080891943498571e-05	0.0009891512732013575	0.0010107691120713291
52	0	x161	147	50	1.0	50	0.0009584945855285982	1.1158454543116295e-05	0.0009473361309854819	0.0009696530400717145
53	0	x154	142	50	1.0	50	0.0008138118014884564	9.484845424783283e-06	0.0008043269560636732	0.0008232966469132397
54	0	x434	341	50	1.0	50	0.0008072237285638796	9.978447196880512e-06	0.0007972452813669991	0.0008172021757607602
55	0	x335	270	50	1.0	50	0.0006122921087432552	1.1285300909141472e-05	0.0006010068078341138	0.0006235774096523967
56	0	x541	409	50	1.0	50	-0.001653294895263121	1.0307085883438043e-05	-0.0016636019811465592	-0.001642987809379683
57	0	x3	2	50	1.0	50	-0.0016779280538036306	1.0811189945933926e-05	-0.0016887392437495645	-0.0016671168638576967
58	0	x576	444	50	1.0	50	-0.0017201607689354833	1.0959374957846605e-05	-0.0017311201438933298	-0.0017092013939776368
59	0	x281	229	50	1.0	50	-0.0019591591902364076	1.0796109313061744e-05	-0.0019699552995494692	-0.0019483630809233458
60	0	x580	448	50	1.0	50	-0.0020049648954625927	1.2512880637293605e-05	-0.0020174777760998863	-0.001992452014825299
61	0	x317	259	50	1.0	50	-0.0020878405407843323	9.350958192511737e-06	-0.002097191498976844	-0.0020784895825918205
62	0	x118	108	50	1.0	50	-0.0021100026256853253	1.0078142364014854e-05	-0.00212008076804934	-0.0020999244833213105
63	0	x249	209	50	1.0	50	-0.0021935667807102973	9.908057732771777e-06	-0.002203474838443069	-0.0021836587229775257
64	0	x391	311	50	1.0	50	-0.0022021484027994792	9.81025200347624e-06	-0.0022119586548029553	-0.002192338150796003
65	0	x387	307	50	1.0	50	-0.0022028829004035076	9.939693746714456e-06	-0.0022128225941502222	-0.002192943206656793
66	0	x79	71	50	1.0	50	-0.0024743009964782806	1.290855162862537e-05	-0.002487209548106906	-0.002461392444849655
67	0	x384	304	50	1.0	50	-0.0027521361570270403	1.1603781433276973e-05	-0.002763739938460317	-0.0027405323755937635
68	0	x486	381	50	1.0	50	-0.0028598581556038265	1.0115056773185639e-05	-0.0028699732123770123	-0.002849743098830641
69	0	x583	451	50	1.0	50	-0.003153370014724562	1.0596458136784384e-05	-0.0031639664728613463	-0.0031427735565877774
70	0	x38	35	50	1.0	50	-0.0031637636108370277	9.071163710317014e-06	-0.0031728347745473445	-0.003154692447126711
71	0	x446	353	50	1.0	50	-0.00319372247488523	1.0332067587818343e-05	-0.0032040545424730483	-0.003183390407297412
72	0	x332	267	50	1.0	50	-0.003212420328797961	9.511914670941583e-06	-0.003221932243468903	-0.0032029084141270195
73	0	x420	328	50	1.0	50	-0.0033425085299870873	1.0375451838380967e-05	-0.0033528839818254682	-0.0033321330781487064
74	0	x85	77	50	1.0	50	-0.0034405527903177014	1.1455924339465613e-05	-0.003452008714657167	-0.0034290968659782357
75	0	x528	407	50	1.0	50	-0.0034756774955290353	9.980668645269835e-06	-0.003485658164174305	-0.0034656968268837653
76	0	x280	228	50	1.0	50	-0.003532195509580336	9.994076985208857e-06	-0.0035421895865655447	-0.0035222014325951272
77	0	x550	418	50	1.0	50	-0.0035864627216408928	1.0353702470836394e-05	-0.0035968164241117293	-0.0035761090191700562
78	0	x18	15	50	1.0	50	-0.003931319607265862	1.0540833305137566e-05	-0.003941860440570999	-0.003920778773960724
79	0	x390	310	50	1.0	50	-0.004032574735360093	9.978411496258756e-06	-0.004042553146856352	-0.004022596323863834
80	0	x474	371	50	1.0	50	-0.005134805775329899	1.0322639929153781e-05	-0.005145128415259053	-0.005124483135400745
81	0	x36	33	50	1.0	50	-0.005397605307771886	1.0908408176361474e-05	-0.005408513715948247	-0.005386696899595525
82	0	x200	177	50	1.0	50	-0.005553574866184577	7.285161062151122e-06	-0.005560860027246727	-0.005546289705122426
83	0	x512	396	50	1.0	50	-0.005731679639037399	1.105845392537229e-05	-0.005742738092962772	-0.005720621185112027
84	0	x578	446	50	1.0	50	-0.006862431736053717	1.1339323194485823e-05	-0.006873771059248203	-0.006851092412859231
85	0	x282	230	50	1.0	50	-0.0074831552107672405	1.0489052917820444e-05	-0.007493644263685061	-0.00747266615784942
86	0	x274	223	50	1.0	50	-0.00758592498408148	1.170953932360511e-05	-0.007597634523405086	-0.007574215444757875
87	0	x247	207	50	1.0	50	-0.0077769173848781445	8.918883426128151e-06	-0.007785836268304273	-0.007767998501452016
88	0	x324	265	50	1.0	50	-0.008056589339368085	9.71249212677124e-06	-0.008066301831494857	-0.008046876847241313
89	0	x103	93	50	1.0	50	-0.008772105945858645	9.408885108798942e-06	-0.008781514830967445	-0.008762697060749846
90	0	x518	398	50	1.0	50	-0.00884436078730327	1.1143135569229958e-05	-0.0088555039228725	-0.00883321765173404
91	0	x144	133	50	1.0	50	-0.00931627792805958	1.0197370920597899e-05	-0.009326475298980178	-0.009306080557138982
92	0	x1	0	50	1.0	50	-0.014720061334044285	9.10527853444512e-06	-0.01472916661257873	-0.01471095605550984
93	0	x58	52	50	1.0	50	-0.01593665153827246	9.919965654934392e-06	-0.015946571503927396	-0.015926731572617526
94	0	x141	131	50	1.0	50	-0.028208999667029347	1.0210947004960697e-05	-0.028219210614034308	-0.028198788720024386
95	0	x7	5	50	1.0	50	-0.029997939725511305	1.1448639219405554e-05	-0.030009388364730712	-0.029986491086291898
96	0	x128	118	47	0.94	47	-0.0004295340937401512	9.888458437644338e-06	-0.00043942255217779553	-0.00041964563530250685
