Link,Title,Context,PublishTime
https://www.ettoday.net/news/20200713/1759075.htm,「蘇花比北宜可怕」她目睹紅車黏山壁再回頭：雞皮疙瘩　哥急拉方向盤,,
https://www.ettoday.net/news/20200707/1754912.htm,影／「我媽很瘋狂」2天騎300km環島：送兒畢業禮物！神遇白沙屯媽祖...萬人刷讚,,
https://www.ettoday.net/news/20200706/1754008.htm,影／蘇花改第一張龜速罰單！　賓士男「太緊張」只開46公里...無照駕駛下場慘,,
https://www.ettoday.net/news/20200703/1752341.htm,背黑鍋？阻擾漁船掛保釣布條　岸巡：船長船東獲知被擅自掛才叫移工拆下,,
https://www.ettoday.net/news/20200703/1752308.htm,「保護頭城釣魚台辦公室」控掛保釣布條遭干擾　海巡喊冤：是漁民自拆下,,
https://www.ettoday.net/news/20200703/1752025.htm,宜蘭休旅車閃車自撞分隔島　全車「陷入火海」2人緊急逃生,,
https://www.ettoday.net/news/20200703/1751884.htm,修復費9800萬元歷史建築「化龍一村眷舍群」　竣工開放後成宜蘭網美新亮點,,
https://www.ettoday.net/news/20200702/1751259.htm,思覺失調男抓推車丟進護理站一審無罪　遭砸護理師：以後誰想當醫護,,
https://www.ettoday.net/news/20200702/1751193.htm,影／夭壽！害宜蘭騎士慘摔多處傷　無良砂石車滲漏廢土油漬凶手找到了,,
https://www.ettoday.net/news/20200702/1750938.htm,獼猴家族出沒太平山遊樂區搶食　慎防「人類罕見疱疹B病毒感染」,,
https://www.ettoday.net/news/20200702/1750840.htm,馬英九、江啟臣2日不來了　「保護頭城釣魚台辦公室」：避免遭受誤解,,
https://www.ettoday.net/news/20200701/1750496.htm,快訊／策略曝光！宜蘭保釣行動不僅護漁權　還要「登陸」釣魚台,,
https://health.ettoday.net/news/1750437,奧運級運動醫學名醫升任羅東博愛醫院副院長　葉文凌為金牌選手守護健康,,
https://www.ettoday.net/news/20200701/1750194.htm,逾500機車族起義撒冥紙「要公路總局償命」　舊蘇花罹難者妹妹現身淚崩,,
https://www.ettoday.net/news/20200701/1750048.htm,蘇花公路「砂塵爆」土方飛散　網譙：砂石車若翻過來…死整排,,
https://www.ettoday.net/news/20200701/1750001.htm,機車族起義！要求開放蘇花改行駛機車　下午號召逾500人包圍公路總局,,
https://www.ettoday.net/news/20200629/1748495.htm,蘇花改觀音谷風、中仁及仁水隧道　火警功能測試7月1日起封閉4小時,,
https://www.ettoday.net/news/20200626/1746953.htm,端午連假國道塞爆！他曝「台北開到台東14小時」…無奈喊：半天假被沒收了,,
https://www.ettoday.net/news/20200623/1744393.htm,影／撞殺畫面曝光！砂石車舊蘇花「盲彎逆向超車」…騎士噴飛腿扭曲骨折命危,,
https://www.ettoday.net/news/20200623/1744249.htm,宜蘭南澳舊蘇花公路砂石車逆向超車　男騎士遭撞多處骨折命危,,
https://www.ettoday.net/news/20200623/1744208.htm,快訊／舊蘇花清晨嚴重車禍！砂石車與機車對撞　騎士倒地重傷搶救中,,
https://www.ettoday.net/news/20200621/1743205.htm,大熱天攀下陡峭山崖釣魚　釣客返程熱中暑暈倒！警消攀繩救人,,
https://www.ettoday.net/news/20200621/1743150.htm,因應民怨！蘇花改調整高低速限70~50　首日平均車速63~71公里,,
https://www.ettoday.net/news/20200620/1742724.htm,全台第一條！蘇花改「最低速限」上路：開抓50公里↓烏龜車　一張圖看路線,,
https://www.ettoday.net/news/20200618/1740886.htm,因應民怨！蘇花改東澳段20日起調整　高低速限70公里、50公里,,
https://travel.ettoday.net/article/1738837.htm,花蓮崇德沙灘夏日3種玩法！騎沙灘車、跳進海上游泳池看清水斷崖,,
https://travel.ettoday.net/article/1738450.htm,在粉色太平洋看清水斷崖！東台灣3處必去獨木舟、SUP景點懶人包,,
https://travel.ettoday.net/article/1738193.htm,免花半毛錢！全台「10大戲水勝地」720度大滑水道、看沙雕通通有,,
https://www.ettoday.net/news/20200611/1735666.htm,確定了！蘇花改、南迴改6/20起4路段提速　「速限60→70km」,,
https://travel.ettoday.net/article/1730505.htm,泡「彈珠汽水」消暑！南方澳一日遊攻略　神秘海岸內行人帶路才能到,,
https://www.ettoday.net/news/20200608/1732933.htm,半個輪胎埋沙裡...藍寶堅尼URUS困花蓮崇德沙灘求救！網諷「牛牛想玩水」,,
https://travel.ettoday.net/article/1720755.htm,療癒度破表！花蓮免費看海放空景點懶人包　海天一色讓人忘記煩惱,,
https://travel.ettoday.net/article/1719442.htm,全台3處夢幻「透明獨木舟」體驗地點　看海天一色、透視海底世界,,
https://www.ettoday.net/news/20200512/1712519.htm,台九丁線舊蘇花公路貨車卡溝...西瓜掉出來！警交管150分鐘,,
https://www.ettoday.net/news/20200508/1709892.htm,宜蘭蘇澳溪分洪道　縣府將爭取40億元解決蘇澳淹水之苦,,
https://www.ettoday.net/news/20200430/1703600.htm,南橫東段僅通車至向陽！連假前警加強宣導　免遊客敗興而歸,,
https://travel.ettoday.net/article/1696739.htm,礦山上的布達拉宮！全台10大地景秘境　絕美峽谷惡地超壯觀,,
https://www.ettoday.net/news/20200405/1683889.htm,影／收假了！國5北上路段「時速僅30km」　國道9路段午後一路塞到傍晚,,
https://www.ettoday.net/news/20200404/1683370.htm,景點發疫情警示！民眾急收假北上...多處國道「時速不到40km」,,
https://star.ettoday.net/news/1683398,連俞涵劇中「擁抱往生奶奶」惹傷感　憶阿嬤過世：才住院1天就走了,,
https://www.ettoday.net/news/20200329/1674652.htm,清明連假返鄉車潮估4/1午後湧現　蘇花改、南迴改「最塞時間」曝,,
https://travel.ettoday.net/article/1678469.htm,宜蘭蘇澳一日遊行程推薦　喝咖啡看海放空、南方澳觀景台賞落日,,
https://travel.ettoday.net/article/1673606.htm,超夢幻粉色大海！花蓮神秘海灘划獨木舟賞日落　還能看到清水斷崖,,
https://www.ettoday.net/news/20200316/1668929.htm,蘇花改區間測速第1階段驗收　3/18蘇澳端至東澳端雙向封閉5小時,,
https://www.ettoday.net/news/20200314/1667598.htm,快訊／蘇花公路「砂石車追撞」！1男受困車內　臉部撕裂傷送醫,,
https://www.ettoday.net/news/20200309/1662787.htm,最美麗的銀河公路！花蓮193線開闢雙向八線道第二階段開工,,
https://house.ettoday.net/news/1652586,花蓮房市靠蘇花改翻身？　房仲僅看好「短期」利多,,
https://www.ettoday.net/news/20200223/1648336.htm,228連假18條省道地雷路段　南下、北上「塞車時程表」出爐,,
https://www.ettoday.net/news/20200214/1638384.htm,遠見／蘇花改通車　最美公路大變身,,
https://travel.ettoday.net/article/1641144.htm,一日遊懶人包！特搜宜蘭六大隱藏秘境　還能獨包觀景台首排,,
https://www.ettoday.net/news/20200209/1641531.htm,228連假搭葛瑪蘭客運到宜蘭有好康　全票票價最低81折優惠,,
https://www.ettoday.net/news/20200207/1640333.htm,200萬幸運兒！　宜蘭加油站花70元隧道式洗車…中統一發票特獎,,
https://www.ettoday.net/news/20200207/1640213.htm,只要是口罩就好！　200公尺人龍搶光南宜蘭店免費4000個口罩,,
https://www.ettoday.net/news/20200207/1640177.htm,快訊／宜蘭大型遙控飛機墜毀國中校園　大火瞬間屋頂竄出師生驚嚇破表,,
https://www.ettoday.net/news/20200206/1639845.htm,員山舊眷村設肺炎檢疫隔離所案　宜縣府：人口稠密不適合,,
https://www.ettoday.net/news/20200206/1639656.htm,宜蘭員山設肺炎隔離所？　當地民眾強烈反彈！鄉民：設龜山島,,
https://www.ettoday.net/news/20200206/1639297.htm,蘇花公路貨車對撞統聯客運　「統聯乘客未受傷」另有4人送醫,,
https://www.ettoday.net/news/20200202/1636250.htm,春節7天連假20萬車次湧入蘇花改　創蘇花公路通車88年來最高紀錄,,
https://www.ettoday.net/news/20200128/1633303.htm,初四返工車潮現！國5北上一早開塞　北上多路段車速30公里↓,,
https://www.ettoday.net/news/20200126/1632767.htm,初二回娘家現車龍！雪隧回堵7km　國1湖口竹北車速30↓,,
https://www.ettoday.net/news/20200122/1631413.htm,蘇花改初一南下全日車流恐爆表！2.5萬輛次起跳　必塞時段出爐,,
https://finance.ettoday.net/news/1620430,15天單車接力環島達陣　康和董座深入偏鄉送暖弱勢,,
https://pets.ettoday.net/news/1619769,直擊／搜救犬忠烈祠　搜救隊小隊長：夥伴！你永遠在我心中,,
https://www.ettoday.net/news/20200106/1619091.htm,歷時9年蘇花改全線通車！第一批北上用路人「一個動作」向工程人員致敬,,
https://forum.ettoday.net/news/1618761,李克聰／揮別塞車惡夢？蘇花改全線通車的因應對策,,
https://www.ettoday.net/news/20200106/1618553.htm,影／蘇花改6日正式通車！蘇貞昌「這不是結束」：還有很多階段，我們要繼續完成,,
https://www.ettoday.net/news/20200106/1618453.htm,快訊／蘇貞昌宣布蘇花改歷經9年！下午4時通車　蘇澳到花蓮省1小時,,
https://www.ettoday.net/news/20200106/1618321.htm,影／蘇花改下午全線通車！北花車程省1小時　公路客運也同步上路,,
https://www.ettoday.net/news/20200103/1616856.htm,搶搭熱潮！「蘇花改全線通車郵票」發行了　1套2枚票面曝光,,
https://www.ettoday.net/news/20200102/1615997.htm,「東台灣之眼」等不到沈一鳴了　東澳嶺雷達站堅守東北領空,,
https://travel.ettoday.net/article/1610549.htm,炸排骨入味不油膩！花蓮40年便當老店　主餐可挑4配菜超豐盛,,
https://www.ettoday.net/news/20191228/1608517.htm,集郵迷記起來！明年第一季郵票發行計畫出爐　蘇花改全線通車成題材,,
https://www.ettoday.net/news/20191226/1610643.htm,前30天半價只要205元！北花客運1/6上路　「回遊號」純白內裝曝光,,
https://www.ettoday.net/news/20191226/1610504.htm,蘇花改通車後再推「蘇花安」！　政院拍板360億：蘇澳→花蓮1小時可到,,
https://travel.ettoday.net/article/1605421.htm,迎接最美日出！特搜宜蘭4大曙光景點　還能欣賞「散落的珍珠」,,
https://www.ettoday.net/news/20191220/1606494.htm,影／耗資550億元歷經10年的評估和興建　蘇花改2020年1月6日通車,,
https://www.ettoday.net/news/20191220/1606461.htm,影／蘇花改喜迎通車！歷經9年工程⋯明年1/6下午4點全線通車,,
https://www.ettoday.net/news/20191218/1605039.htm,花東唯一！花蓮新購救災雲梯車　150秒內可舉升52公尺,,
https://www.ettoday.net/news/20191214/1601969.htm,6000跑友一生一次史詩級賽事　2019蘇花改南澳馬拉松開跑,,
https://www.ettoday.net/news/20191213/1601359.htm,蘇花142.7公里砂石車翻覆　駕駛受傷送醫路段單線雙向通行,,
https://www.ettoday.net/news/20191213/1601332.htm,快訊／宜蘭蘇花142.7K「砂石車翻覆」！現場交管　單線雙向通行,,
https://www.ettoday.net/news/20191211/1599304.htm,蘇花改、南迴改開放機車通行？　林佳龍允研究案納機車族意見,,
https://www.ettoday.net/news/20191207/1596517.htm,台9丁線10.5噸貨車自撞山壁！1男2女一度受困　雜物從駕駛座噴出,,
https://www.ettoday.net/news/20191206/1595991.htm,蘇花改全線通車仍禁行機車　呂國華：不知公路總局在禁什麼？,,
https://www.ettoday.net/news/20191206/1595910.htm,蘇花改非國道、非快速道路　陳歐珀：沒有禁止機車通行的理由,,
https://www.ettoday.net/news/20191203/1593273.htm,蘇南／從南方澳新橋重建看恐被濫用的緊急採購,,
https://star.ettoday.net/news/1579241,無尊開車10小時...Eason副駕睡翻　好友暴怒：全車都他的口臭！,,
https://www.ettoday.net/news/20191106/1573740.htm,攝影師口袋名單！全台30條「絕美公路」大PK　你最愛哪一條？,,
https://www.ettoday.net/news/20191106/1573434.htm,雲端最前線／備戰2020 韓國瑜搶攻竹苗客家票倉,,
https://www.ettoday.net/news/20191031/1569788.htm,快訊／蘇花公路170K土石崩落！封閉17公里「只出不進」搶通中,,
https://www.ettoday.net/news/20191031/1569256.htm,蘇花公路142.8K路樹倒塌阻礙交通　交通一度單線雙向,,
https://www.ettoday.net/news/20191031/1569097.htm,影／15歲少年無照酒駕！凌晨騎車「飛撞曳引車」臉變形　搶救10hrs不治,,
https://www.ettoday.net/news/20191025/1564673.htm,瀝青車90°折甘蔗自撞爆頭　男被壓「斷肢死亡」！左腿裝箱血濺蘇花,,
https://www.ettoday.net/news/20191024/1564296.htm,欣賞太魯閣峽谷音樂節　坐火車到新城站接駁免費專車最方便,,
https://www.ettoday.net/news/20191024/1564192.htm,快訊／蘇花公路砂石車「自撞山壁」！駕駛左腿膝蓋以下斷肢　命危搶救中,,
https://www.ettoday.net/news/20191022/1562586.htm,聯結車與轎車擦撞1男2女受傷　蘇花114.5k東澳段單線雙向通行,,
https://www.ettoday.net/news/20191022/1562564.htm,快訊 ／蘇花公路114.5k東澳路段　貨車側翻占據車道單線通行,,
https://www.ettoday.net/news/20191021/1561436.htm,他翻老爸遺物驚見大祕寶　銀行員一看拍肩「田僑仔變凡人」,,
https://www.ettoday.net/news/20191008/1552446.htm,蘇花145.3K大彎處兩車相撞！　駕駛與乘客受傷送醫,,
https://www.ettoday.net/news/20191006/1551194.htm,國慶4天假「塞車地雷」大盤點！　有11國道、16省道、15大熱點,,
https://www.ettoday.net/news/20191004/1550058.htm,蘇花149.7K坍方落石　4日晚8時單線雙向通行,,
https://www.ettoday.net/news/20191004/1549998.htm,快訊／蘇花公路149.7k落石坍方！　雙向交通受阻,,
https://www.ettoday.net/news/20191004/1549830.htm,台中2勇消15日告別式　晉升小隊長入祀忠烈祠、覆蓋消防旗,,
https://www.ettoday.net/news/20191003/1549130.htm,影／火場內沒人仍要往火裡衝！　台中消防局長回應了「不去損失會更大」,,
https://www.ettoday.net/news/20191003/1548893.htm,勇消張哲嘉買房準備結婚　惡火斷姻緣...等不到幫女友戴上戒指那一刻,,
https://www.ettoday.net/news/20191003/1548997.htm,大雅2消死／消防兄懊悔「成為他榜樣」　胞弟喪命父母惡夢成真,,
https://www.ettoday.net/news/20191003/1548779.htm,來不及撤！地震風災氣爆救災都參與　2特搜勇消卻救不了自己,,
https://www.ettoday.net/news/20190930/1546497.htm,米塔發威！蘇花135K處坍方交通阻斷　搶修1小時恢復雙向通行,,
https://www.ettoday.net/news/20190930/1546397.htm,台7線明池至棲蘭封路！　30日15時只出不進16時封路,,
https://www.ettoday.net/news/20190930/1546346.htm,米塔颱風近逼　宜花省道30日午後不排除預警封閉,,
https://www.ettoday.net/news/20190929/1545743.htm,影／米塔強逼「30日交通異動」懶人包　台鐵12點、高鐵14點前正常營運,,
https://www.ettoday.net/news/20190928/1545304.htm,痛擊畫面曝光！巨大輪胎組「一路彈跳」　撞進遊覽車頭瞬間…畫面全黑了,,
https://www.ettoday.net/news/20190928/1545259.htm,快訊／花蓮砂石車「輪胎組離奇飛出」！砸破玻璃　撞進遊覽車頭中,,
https://www.ettoday.net/news/20190925/1542619.htm,小小廣播員「獻聲」蘇花改！隧道廣播將出現稚嫩聲音添溫暖,,
https://www.ettoday.net/news/20190923/1541044.htm,花蓮7歲童被重機撞飛慘死！父深夜「悲痛276字」發文：別讓我受到二次傷害,,
https://www.ettoday.net/news/20190922/1540851.htm,影／蘇花重機「撞擊瞬間曝光」！7歲男童噴飛倒地　口吐血沫亡,,
https://www.ettoday.net/news/20190921/1540491.htm,快訊／小一男童過馬路　遇重機車隊被「撞飛吐血」！苦撐5小時斷氣身亡,,
https://www.ettoday.net/news/20190921/1540358.htm,過馬路遇重機車隊！蘇花5歲男童遭撞「口吐血沫」　仍在搶救中,,
https://www.ettoday.net/news/20190921/1540298.htm,影／林志成約戰館長倒數！開放試探「神龍拳+霸王腿」...撂話：當場暴斃不負責,,
https://www.ettoday.net/news/20190921/1540250.htm,急救畫面曝！5歲男童蹲蘇花公路...遭「黃牌重機」猛撞倒地　插管治療中,,
https://www.ettoday.net/news/20190921/1540224.htm,快訊／5歲男童遭蘇花公路重機撞擊！倒地無生命徵象　插管治療中,,
https://www.ettoday.net/news/20190905/1529402.htm,中秋節連假蘇花9/13南下車潮湧現　疏運交通資訊出爐,,
https://www.ettoday.net/news/20190826/1521279.htm,蘇花公路落石雙向交通受阻　2波麗士漏夜協助清除,,
https://www.ettoday.net/news/20190824/1520356.htm,嚴防白鹿颱風重創中橫　中橫全線預警性封路關閉2處鐵柵門,,
https://www.ettoday.net/news/20190819/1516149.htm,蘇花路樹倒塌砸車！　MX5前後擋風玻璃全破車身也受損,,
https://www.ettoday.net/news/20190819/1516104.htm,影／5同學開進蘇花隧道…副駕喊：減速！20就好　被BMW超車…一早看新聞沉默了,,
https://www.ettoday.net/news/20190814/1512900.htm,2019蘇花改清水馬拉松賽仍協調規劃中　暫緩開放報名,,
https://www.ettoday.net/news/20190809/1509208.htm,「規模8」百年大震！學者預警進入「海溝型地震」周期…　對建築傷害更大,,
https://www.ettoday.net/news/20190808/1508812.htm,強震加強颱　宜蘭山區省道恐落石...不排除預警性封閉,,
https://www.ettoday.net/news/20190808/1508317.htm,宜蘭6.0地震「交通異動」懶人包　台鐵宜蘭至南澳一度停駛、高鐵列車延誤,,
https://www.ettoday.net/news/20190808/1508327.htm,影／宜蘭6.0地震　蘇花公路南澳至蘇澳間有落石、單線雙向通行管制,,
https://www.ettoday.net/news/20190808/1508316.htm,快訊／空勤總隊派直升機赴宜蘭空勘　最新地震災情一次看,,
https://www.ettoday.net/news/20190807/1508251.htm,中颱利奇馬要來了！　8日交通、航班異動懶人包一次看,,
https://www.ettoday.net/news/20190807/1508155.htm,驚悚影像曝！蘇花公路重機騎士過彎超車　捲入曳引車底慘死,,
https://www.ettoday.net/news/20190807/1507504.htm,陸客限縮雪上加霜！　徐榛蔚向中央喊話：新南向航線落地花蓮,,
https://www.ettoday.net/news/20190806/1506706.htm,蘇貞昌喊話柯文哲：盼每個政黨都能為台灣對抗外敵,,
https://star.ettoday.net/news/1505574,「小烏龜」鄭可強環島出沒宜蘭　爸媽現身提前慶父親節,,
https://www.ettoday.net/news/20190803/1504947.htm,秋冬遊吵不停！花東、屏東也想拿「離島加碼」　觀光局這樣說,,
https://www.ettoday.net/news/20190730/1501705.htm,沒跑過的才刺激好玩！　蘇花改南澳馬拉松7/31報名,,
https://www.ettoday.net/news/20190722/1496079.htm,快訊／行駛蘇花公路駕駛請注意！　台9線135.9K坍方暫單線雙向,,
https://speed.ettoday.net/news/1496042,蘇花公路「落石告警系統」年底啟用！耗資2500萬保護用路人,,
https://www.ettoday.net/news/20190719/1493958.htm,你可以搭訕我！　2大學生剛畢業小鮮肉圓夢走環島,,
https://www.ettoday.net/news/20190719/1493734.htm,遊覽車司機硬闖蘇花公路！　霸氣大叔「肉身擋車」驚險面對面　網罵爆,,
https://www.ettoday.net/news/20190717/1492428.htm,上任半年首遇颱風！林佳龍連趕2場「桃機看完換公路總局」,,
https://www.ettoday.net/news/20190717/1491861.htm,影／丹娜絲要來了！22航班取消　17日海陸空交通懶人包,,
https://www.ettoday.net/news/20190717/1492083.htm,丹娜絲威脅台東、屏東！公路警戒路段擴大變7條　視風雨機動管制,,
https://www.ettoday.net/news/20190715/1490457.htm,露營聖地南澳農場　8/1起1露營位收500元,,
https://www.ettoday.net/news/20190711/1487233.htm,生死僵持17小時！女學生清水斷崖尋短　師長警消溫情喊話終勸回,,
https://www.ettoday.net/news/20190710/1487051.htm,外籍女學生「坐清水斷崖」僵持12小時！　導師、室友到蘇花苦勸,,
https://www.ettoday.net/news/20190710/1486531.htm,快訊／外藉女攀附蘇花懸崖上　「自言自語」不願拉救援繩索,,
https://www.ettoday.net/news/20190708/1485057.htm,影／蘇花紅燈硬闖！三寶「宇宙尷尬30秒」整排車全看光　賓利哥：有療癒到,,
https://www.ettoday.net/news/20190610/1464346.htm,爭取國6延伸到花蓮　徐榛蔚籲蔡英文正視在地民意,,
https://www.ettoday.net/news/20190606/1461957.htm,端午連假+韓造勢「5萬人擠爆蘇花」　高公局交管5措施懶人包,,
https://www.ettoday.net/news/20190605/1460862.htm,端午連續假期悠遊東部地區　搭乘葛瑪蘭客運最划算,,
https://www.ettoday.net/news/20190605/1460651.htm,端午連假蘇花公路施工路段不管制　全線恢復雙向通車,,
https://www.ettoday.net/news/20190605/1460518.htm,為了她到台中工作遭冷回「不可能在一起」　癡情男愛太深網勸別等了,,
https://www.ettoday.net/news/20190531/1457421.htm,商業周刊／ 全台唯一　獨木舟日出,,
https://www.ettoday.net/news/20190527/1453936.htm,快訊／蘇花公路落石爆擊！前擋「破大洞」蜘蛛網狀碎裂　駕駛臉慘遭砸中,,
https://www.ettoday.net/news/20190524/1452287.htm,快訊／蘇花170K落石砸中小客車！夫妻擦傷　道路雙向阻斷,,
https://www.ettoday.net/news/20190509/1440762.htm,蘇花改蘇澳至東澳段災演　5月22、23日10時至11時雙向封路,,
https://www.ettoday.net/news/20190508/1439577.htm,影／24耐機車繞台！環島妹「想把台灣圈起來」　2張紀念自拍…萬人暴動：帶我走,,
https://www.ettoday.net/news/20190506/1438055.htm,呂國華以馬拉松精神拚立委　初選應採全民調,,
https://www.ettoday.net/news/20190502/1435639.htm,北花直達客運3.5hrs就到！2020年春節前上路　凌晨2點也能搭,,
https://www.ettoday.net/news/20190430/1434000.htm,邁向通車最後一扇窗終於打開　蘇花改最高排氣煙隧道破土出洞,,
https://www.ettoday.net/news/20190428/1432237.htm,影／梅雨季第一道鋒面周三到恐伴劇烈天氣　全台雷雨2天「北部高溫降9度」,,
https://www.ettoday.net/news/20190426/1431429.htm,台北熱飆33℃！氣象局警示「這3天越來越熱」　首波梅雨下周三報到,,
https://www.ettoday.net/news/20190425/1430623.htm,影／勁裝女騎士蘇花盲彎逆向超車　驚見砂石車「閃不過」直撞噴飛,,
https://www.ettoday.net/news/20190424/1429446.htm,蘇花過彎跨線逆撞得利卡　小客車甩衝山壁女駕駛斷手,,
https://www.ettoday.net/news/20190423/1428517.htm,對座大叔「掏鳥狂尻」年輕妹冷靜錄下全程　公車司機霸氣逮人,,
https://speed.ettoday.net/news/1428290,TOYOTA ALTIS油電版1桶油環島！14小時油耗實測快比機車還省,,
https://www.ettoday.net/news/20190422/1428132.htm,蘇花公路撞護欄！ 他傻楞駕駛座「不是我開的」：有2個不認識的人,,
https://travel.ettoday.net/article/1420876.htm,海陸都玩！盤點10大花蓮景點　挑戰騎越野車、海邊野營,,
https://www.ettoday.net/news/20190418/1425321.htm,418花蓮6.1地震全台有感17人受傷　北市2大樓傾斜9起電梯受困,,
https://www.ettoday.net/news/20190418/1425360.htm,檢查採光罩慘墜樓！工地主任「5F→3F」半身不遂　公司得賠近千萬,,
https://www.ettoday.net/news/20190418/1425382.htm,宜蘭地標龜山島龜首岩壁強震崩塌　水泥儲槽倒塌台9線一度中斷,,
https://www.ettoday.net/news/20190418/1424999.htm,「美國軍官」溫情攻勢！她墜情網匯500美金領禮物　路人急喊：別傻了,,
https://www.ettoday.net/news/20190418/1425316.htm,花蓮地震開設一級災害應變中心　徐榛蔚親自坐鎮,,
https://www.ettoday.net/news/20190418/1425307.htm,影／網傳「蘇花公路災情照」是舊照　花蓮崇德山崩...公路總局說話了,,
https://www.ettoday.net/news/20190418/1425190.htm,地震猛搖！花蓮遠百玻璃牆「瞬間倒地」碎片炸飛　員工蹲地善後,,
https://www.ettoday.net/news/20190418/1425276.htm,花蓮6.1地震才釋放0.7顆原子彈　地震專家曝：還有13.3顆原子彈沒釋放,,
https://www.ettoday.net/news/20190418/1425155.htm,保命要緊！遇上地震躲在桌下3步驟　一張圖看12須知,,
https://www.ettoday.net/news/20190418/1425163.htm,花蓮地牛翻身！中橫大禹嶺至太魯閣全線封閉　視情況解除,,
https://www.ettoday.net/news/20190418/1425162.htm,影／花蓮強震！中橫公路全線封閉、國道、服務區皆正常,,
https://www.ettoday.net/news/20190418/1425149.htm,網傳北市松仁路被震到地裂　結果只是柏油灑出來,,
https://www.ettoday.net/news/20190418/1425104.htm,快訊／山崩驚悚畫面曝！蘇花公路崇德山壁「土石狂瀉」　逼近多棟民宅,,
https://www.ettoday.net/news/20190418/1425109.htm,中橫暫時全線封閉　公路總局：確認安全無虞後開放,,
https://www.ettoday.net/news/20190418/1425091.htm,快訊／綠水合流段步道「1男1女被落石砸傷」　警消救援中,,
https://www.ettoday.net/news/20190418/1425062.htm,影／花蓮6.1強震！家樂福上下搖「玻璃罐震碎噴飛」炸汁　逃生路線全塞住,,
https://www.ettoday.net/news/20190418/1425057.htm,快訊／各地傳出地震災情！羅東中華路瓦斯外洩　蘇花公路出現落石,,
https://www.ettoday.net/news/20190417/1424395.htm,台九丁線禁大貨車　業者陳情：短時間無法調整,,
https://www.ettoday.net/news/20190417/1424316.htm,舊蘇花禁大貨車勸導期再延3個月　7月17日起違者開罰,,
https://www.ettoday.net/news/20190414/1421781.htm,影／重機騎士撞貨車活活燒死　臉書甜蜜「感謝老婆」悲成最後PO文,,
https://www.ettoday.net/news/20190404/1415297.htm,蘇花改南下凌晨3時湧車潮　路上塞爆到14時車潮恢復正常,,
https://travel.ettoday.net/article/1412882.htm,電影《沉默》取景地在花蓮！盤點3水上活動景點、6必去勝地,,
https://www.ettoday.net/news/20190404/1415160.htm,影／瀕危石虎500→10000隻！苗議員：太多才會跑到路上被車撞...網罵翻,,
https://www.ettoday.net/news/20190403/1414889.htm,最新清明連假天氣！北東雨2天「下雨熱區」曝　中南部暖飆30°C,,
https://www.ettoday.net/news/20190403/1414485.htm,野馬紅超跑飛過來！　爭道「從高架橋墜落」引爆5車連環撞,,
https://www.ettoday.net/news/20190402/1413959.htm,快訊／男童爬樹慘摔！　手骨折嚎啕大哭...師急報警,,
https://www.ettoday.net/news/20190402/1413837.htm,快訊／和平東路商旅工人跌落電梯井　疑撿手機釀禍,,
https://www.ettoday.net/news/20190402/1413737.htm,寡婦忍4年勾搭亡夫換帖　正宮怒轟：大姑弟媳一起共享我老公小弟,,
https://www.ettoday.net/news/20190402/1413605.htm,他持水果刀怒捅前妻「要給你死」　沒刺第二刀躲過重罪,,
https://www.ettoday.net/news/20190402/1413524.htm,「禽獸論」延燒！議員手牽豬狗提「溫體豬屎」怒問陳明通：吃飽沒？,,
https://www.ettoday.net/news/20190402/1413441.htm,懷疑妻偷吃！他怒殺小王隱姓埋名20年　卻因「違規左轉」被逮,,
https://www.ettoday.net/news/20190402/1413341.htm,驚悚瞬間！飛行傘墜蘇花公路險陸空對撞　目擊者驚呼：那ㄟ安捏,,
https://www.ettoday.net/news/20190321/1404549.htm,蘇花上路新規定！　3日以上連續假期　21噸以上大貨車受管制,,
https://www.ettoday.net/news/20190318/1402300.htm,3天連假以上蘇花路廊　21噸以上大貨車常態時段管制定案,,
https://www.ettoday.net/news/20190315/1399860.htm,蘇花大清水隧道口巨石滑落 　「大如小巴士」 阻斷交通漏夜搶通,,
https://www.ettoday.net/news/20190312/1397579.htm,影／北花直達客運3.5hrs就到！至少4業者搶著申請　最快明年初上路,,
https://www.ettoday.net/news/20190308/1394939.htm,蘇花路廊蘇澳至南澳　13日災演交管150分鐘,,
https://www.ettoday.net/news/20190305/1392142.htm,蘇花改東澳南澳段、和平崇德段　可行性研究啟動,,
https://www.ettoday.net/news/20190303/1390226.htm,更新／國5高乘載管制提前結束！　誤踩「10地雷路段」準備塞到死,,
https://www.ettoday.net/news/20190303/1390350.htm,228連假最後1天　蘇花改北上車潮較2日趨緩,,
https://www.ettoday.net/news/20190302/1389736.htm,更新／國1北上四線道變停車場　新竹系統-湖口車速最低28公里,,
https://www.ettoday.net/news/20190302/1389941.htm,228連假第3天　蘇花改預計下午3點湧現北返車潮,,
https://www.ettoday.net/news/20190301/1389576.htm,2日下午最塞！「9地雷路段」開到吐血　行車時間竟是平常7倍,,
https://www.ettoday.net/news/20190301/1389442.htm,228第2天　宜蘭省道車流相對舒緩,,
https://www.ettoday.net/news/20190228/1388880.htm,林佳龍慰勞蘇花改團隊　期許如期通車,,
https://www.ettoday.net/news/20190228/1388877.htm,228連假首日蘇花改南下車多　預計下午3時後可恢復正常速率,,
https://www.ettoday.net/news/20190227/1388416.htm,蘇花改228連假　首日清晨5時將開始塞,,
